file	line	call	code
modules/sis/classes/sisforms_class_inc.php	345	show	$phonefieldset->addContent ( $phtbl->show () );
modules/sis/classes/sisforms_class_inc.php	355	show	$prtbl->addCell ( $phonefieldset->show ().$recid->show() );
modules/sis/classes/sisforms_class_inc.php	374	show	$prfieldset->addContent ( $prtbl->show () );
modules/sis/classes/sisforms_class_inc.php	375	show	$prform->addToForm ( $prfieldset->show () );
modules/sis/classes/sisforms_class_inc.php	376	show	$prform->addToForm ( $this->objPrButton->show () );
modules/sis/classes/sisforms_class_inc.php	381	show	return $objFeaturebox->showContent ( $this->objLanguage->languageText ( "mod_sis_prformheader", "sis" ), $prform->show () );
modules/sis/classes/sisforms_class_inc.php	383	show	return $prform->show ();
modules/sis/classes/sisforms_class_inc.php	408	show	return $objheader->show();
modules/sis/classes/sisforms_class_inc.php	423	show	$linklist = $home->show() . "<br />";
modules/sis/classes/sisforms_class_inc.php	424	show	$linklist .= $profile->show() . "<br />";
modules/sis/classes/sisforms_class_inc.php	425	show	//$linklist .= $student->show() . "<br />";
modules/sis/classes/sisforms_class_inc.php	430	show	return $objFeaturebox->show ( $this->objLanguage->languageText ( "mod_sis_parentmenu", "sis" ), $linklist, 'pmenu' );
modules/sis/classes/sisforms_class_inc.php	454	show	return $this->objJqTabs->show();
modules/sis/classes/sisforms_class_inc.php	526	show	$biotbl->addCell($lnlabel->show());
modules/sis/classes/sisforms_class_inc.php	527	show	$biotbl->addCell($mnlabel->show());
modules/sis/classes/sisforms_class_inc.php	528	show	$biotbl->addCell($fnlabel->show());
modules/sis/classes/sisforms_class_inc.php	532	show	$biotbl->addCell($ln->show().$this->required);
modules/sis/classes/sisforms_class_inc.php	533	show	$biotbl->addCell($mn->show());
modules/sis/classes/sisforms_class_inc.php	534	show	$biotbl->addCell($fn->show().$this->required);
modules/sis/classes/sisforms_class_inc.php	538	show	$biotbl->addCell($doblabel->show());
modules/sis/classes/sisforms_class_inc.php	539	show	$biotbl->addCell($genderlabel->show());
modules/sis/classes/sisforms_class_inc.php	540	show	$biotbl->addCell($ralabel->show());
modules/sis/classes/sisforms_class_inc.php	544	show	$biotbl->addCell($dob->show().$this->required);
modules/sis/classes/sisforms_class_inc.php	545	show	$biotbl->addCell($gender->show());
modules/sis/classes/sisforms_class_inc.php	546	show	$biotbl->addCell($ra->show());
modules/sis/classes/sisforms_class_inc.php	559	show	$biofieldset->addContent ( $biotbl->show () );
modules/sis/classes/sisforms_class_inc.php	560	show	$bioform->addToForm ( $biofieldset->show () );
modules/sis/classes/sisforms_class_inc.php	561	show	$bioform->addToForm ( $this->objBioButton->show () );
modules/sis/classes/sisforms_class_inc.php	566	show	return $objFeaturebox->showContent ( $this->objLanguage->languageText ( "mod_sis_bioformheader", "sis" ), $bioform->show () );
modules/sis/classes/sisforms_class_inc.php	568	show	return $bioform->show ();
modules/sis/classes/sisforms_class_inc.php	596	show	$schedtbl->addCell($statuslabel->show());
modules/sis/classes/sisforms_class_inc.php	597	show	$schedtbl->addCell($classlabel->show());
modules/sis/classes/sisforms_class_inc.php	598	show	$schedtbl->addCell($fylabel->show());
modules/sis/classes/sisforms_class_inc.php	599	show	$schedtbl->addCell($lylabel->show());
modules/sis/classes/sisforms_class_inc.php	605	show	$schedtbl->addCell($fy->show());
modules/sis/classes/sisforms_class_inc.php	610	show	$schedtbl->addCell($schedtypelabel->show());
modules/sis/classes/sisforms_class_inc.php	611	show	$schedtbl->addCell($schedlabel->show());
modules/sis/classes/sisforms_class_inc.php	624	show	$schedfieldset->addContent ( $schedtbl->show () );
modules/sis/classes/sisforms_class_inc.php	625	show	$schedform->addToForm ( $schedfieldset->show () );
modules/sis/classes/sisforms_class_inc.php	626	show	$schedform->addToForm ( $this->objSchedButton->show () );
modules/sis/classes/sisforms_class_inc.php	631	show	return $objFeaturebox->showContent ( $this->objLanguage->languageText ( "mod_sis_schedformheader", "sis" ), $schedform->show () );
modules/sis/classes/sisforms_class_inc.php	633	show	return $schedform->show ();
modules/sis/classes/studentforms_class_inc.php	52	show	$table->addCell ( $inputObjects ['surname']->show () );
modules/sis/classes/studentforms_class_inc.php	53	show	$table->addCell ( $inputObjects ['firstname']->show () );
modules/sis/classes/studentforms_class_inc.php	54	show	$table->addCell ( $inputObjects ['middlename']->show () );
modules/sis/classes/studentforms_class_inc.php	64	show	$table->addCell ( $inputObjects ['birthdate']->show () );
modules/sis/classes/studentforms_class_inc.php	65	show	$table->addCell ( $inputObjects ['gender']->show () );
modules/sis/classes/studentforms_class_inc.php	66	show	$table->addCell ( $inputObjects ['ethnicity']->show () );
modules/sis/classes/studentforms_class_inc.php	70	show	$formObj->addToForm ( $table->show () );
modules/sis/classes/studentforms_class_inc.php	73	show	$html = $formObj->show ();
modules/sis/templates/content/default_tpl.php	14	show	$leftCol .= $objSideBar->show();
modules/sis/templates/content/default_tpl.php	17	show	$middleColumn .=  $tomsg->show()."<br />";
modules/sis/templates/content/default_tpl.php	26	show	$middleColumn .= $nlink->show()."<br />";
modules/sis/templates/content/default_tpl.php	33	show	$middleColumn .= $objNKHead->show();
modules/sis/templates/content/default_tpl.php	39	show	$middleColumn .= $objheader->show();
modules/sis/templates/content/default_tpl.php	43	show	$cssLayout->setLeftColumnContent($leftCol); //$leftMenu->show());
modules/sis/templates/content/default_tpl.php	45	show	echo $cssLayout->show();
modules/sis/templates/content/error_tpl.php	13	show	$leftCol .= $objSideBar->show();
modules/sis/templates/content/error_tpl.php	18	show	$cssLayout->setLeftColumnContent($leftCol); //$leftMenu->show());
modules/sis/templates/content/error_tpl.php	20	show	echo $cssLayout->show();
modules/sis/templates/content/profile_tpl.php	14	show	$middleColumn .=  $tomsg->show()."<br />";
modules/sis/templates/content/profile_tpl.php	18	show	$leftCol .= $objSideBar->show();
modules/sis/templates/content/profile_tpl.php	24	show	$cssLayout->setLeftColumnContent($leftCol); //$leftMenu->show());
modules/sis/templates/content/profile_tpl.php	26	show	echo $cssLayout->show();
modules/sis/templates/content/student_tpl.php	13	show	$leftCol .= $objSideBar->show();
modules/sis/templates/content/student_tpl.php	16	show	$middleColumn .=  $tomsg->show()."<br />";
modules/sis/templates/content/student_tpl.php	21	show	$cssLayout->setLeftColumnContent($leftCol); //$leftMenu->show());
modules/sis/templates/content/student_tpl.php	23	show	echo $cssLayout->show();
modules/sitemap/controller.php	110	show	$form->addToForm($formModule->show());
modules/sitemap/controller.php	113	show	$form->addToForm($formAction->show());
modules/sitemap/controller.php	125	show	$form->addToForm($dropdown->show());
modules/sitemap/controller.php	129	show	$form->addToForm($button->show());
modules/sitemap/controller.php	131	show	return $form->show();
modules/sitemap/controller.php	152	show	$text = $textLink->show();
modules/sitemap/controller.php	154	show	$visual = $visualLink->show();
modules/sitemap/templates/content/sitemap_fckeditor_tpl.php	26	show	echo $htmlHeading->show();
modules/sitemap/templates/content/sitemap_fckeditor_tpl.php	36	show	$menu->addItem($modObject->show());
modules/sitemap/templates/content/sitemap_fckeditor_tpl.php	55	show	echo $htmlHeading->show();
modules/sitemap/templates/content/sitemap_text_tpl.php	20	show	echo $htmlHeading->show();
modules/sitemap/templates/content/sitemap_text_tpl.php	28	show	echo $htmlHeading->show();
modules/sitemap/templates/content/sitemap_text_tpl.php	41	show	$menu->addItem($modObject->show());
modules/sitemap/templates/content/sitemap_text_tpl.php	54	show	$htmlHeading->str = $objIcon->show().' '.$headingLink->show();
modules/sitemap/templates/content/sitemap_text_tpl.php	55	show	echo $htmlHeading->show();
modules/sitemap/templates/content/sitemap_visual_tpl.php	20	show	echo $htmlHeading->show();
modules/sitemap/templates/content/sitemap_visual_tpl.php	27	show	echo $htmlHeading->show();
modules/sitemap/templates/content/sitemap_visual_tpl.php	32	show	echo $objFreeMind->show();
modules/sitemap/templates/content/sitemap_visualmap_tpl.php	32	show	$rootNode->addItem($modObject->show());
modules/sitemap/templates/content/sitemap_visualmap_tpl.php	34	show	$menu->addItem($modObject->show());
modules/sitestats/classes/dbcontextstats_class_inc.php	17	init	parent::init('tbl_context');
modules/sitestats/classes/dbuserstats_class_inc.php	17	init	parent::init('tbl_users');
modules/sitestats/templates/content/contextstats_tpl.php	15	show	echo $objTable->show();
modules/sitestats/templates/content/dump_tpl.php	17	show	echo $objTable->show();
modules/sitestats/templates/content/nopermission_tpl.php	17	show	echo $objTable->show();
modules/sitestats/templates/content/viewsummarystats_tpl.php	17	show	. ": " . $tContexts . "&nbsp;" . $this->objLink->show() . "<br />";
modules/skincatalogue/classes/catalogueform_class_inc.php	166	show	$this->Form->addToForm($ActionLink->show() . "</p>");
modules/skincatalogue/classes/catalogueform_class_inc.php	169	show	"background" => "<div class=featurebox ><h5 class=featureboxheader >Skin color</h5>" . $valueLabel->show() . $SkinColorInput->show() . "</div>",
modules/skincatalogue/classes/catalogueform_class_inc.php	170	show	"border_size" => "<div class=featurebox ><h5 class=featureboxheader >Border size</h5>" . $valueLabel->show() . $borderSizeInput->show() . "</div>",
modules/skincatalogue/classes/catalogueform_class_inc.php	171	show	"border_radius" => "<div class=featurebox ><h5 class=featureboxheader >Border Radius</h5>" . $valueLabel->show() . $bdrRadiusInput->show() . "</div>",
modules/skincatalogue/classes/catalogueform_class_inc.php	172	show	"font_size" => "<div class=featurebox ><h5 class=featureboxheader >Body font size</h5>" . $valueLabel->show() . $FontSizeInput->show() . "</div>",
modules/skincatalogue/classes/catalogueform_class_inc.php	173	show	"navigation_fontsize" => "<div class=featurebox ><h5 class=featureboxheader >Navigation bar font size</h5>" . $valueLabel->show() . $NavFontSizeinput->show() . "</div>",
modules/skincatalogue/classes/catalogueform_class_inc.php	174	show	"background_image" => "<div class=featurebox ><h5 class=featureboxheader >Background image</h5>" . $valueLabel->show() . $BackgroundImageinput->show() . "</div>"
modules/skincatalogue/classes/catalogueform_class_inc.php	195	show	$this->Form->addToForm($table->show() . "<br />");
modules/skincatalogue/classes/catalogueform_class_inc.php	196	show	$this->Form->addToForm($btnSave->show());
modules/skincatalogue/classes/catalogueform_class_inc.php	197	show	return $this->Form->show();
modules/skincatalogue/classes/catalogueform_class_inc.php	200	show	return $this->Form->show();
modules/skincatalogue/classes/catalogueform_class_inc.php	250	show	$str = "<h5 class=featureboxheader >$value</h5>Description: " . $JSONobject->description . "<br />Version: " . $JSONobject->skinVersion . "<br />" . $EditLink->show() . "<br />" . $ApplyLink->show()."</p>";
modules/skincatalogue/classes/catalogueform_class_inc.php	254	show	$this->Form->addToForm($objTable->show());
modules/skincatalogue/classes/catalogueform_class_inc.php	261	show	return $this->Form->show();
modules/skinsuploader/templates/content/filerreaderror_tpl.php	19	show	$objForm->addToForm($infoLabel->show().'<br/>');
modules/skinsuploader/templates/content/filerreaderror_tpl.php	20	show	$objForm->addToForm($inpButton->show().'<br/>');
modules/skinsuploader/templates/content/filerreaderror_tpl.php	22	show	print $objForm->show().'<br/>';
modules/skinsuploader/templates/content/filerwriteerror_tpl.php	19	show	$objForm->addToForm($infoLabel->show().'<br/>');
modules/skinsuploader/templates/content/filerwriteerror_tpl.php	20	show	$objForm->addToForm($inpButton->show().'<br/>');
modules/skinsuploader/templates/content/filerwriteerror_tpl.php	22	show	print $objForm->show().'<br/>';
modules/skinsuploader/templates/content/success_tpl.php	19	show	$objForm->addToForm($infoLabel->show().'<br/>');
modules/skinsuploader/templates/content/success_tpl.php	20	show	$objForm->addToForm($inpButton->show().'<br/>');
modules/skinsuploader/templates/content/success_tpl.php	22	show	print $objForm->show().'<br/>';
modules/skinsuploader/templates/content/uploadSkin_tpl.php	44	show	$strCenter=$objHeading->show();
modules/skinsuploader/templates/content/uploadSkin_tpl.php	45	show	$strCenter.=$form->show();
modules/slate/classes/dbslatepages_class_inc.php	76	init	parent::init('tbl_slate_pages');
modules/slate/classes/slateui_class_inc.php	119	show	$addlink->link = $objIcon->show();
modules/slate/classes/slateui_class_inc.php	126	show	. $showCss . ">" . $labelText . $addlink->show()
modules/slate/classes/slateui_class_inc.php	154	show	return $header->show();
modules/slate/classes/slateui_class_inc.php	193	show	$table->addCell($al->show());
modules/slate/classes/slateui_class_inc.php	213	show	$table->addCell($activeLink->show());
modules/slate/classes/slateui_class_inc.php	226	show	$edLink->link = $edIcon->show();
modules/slate/classes/slateui_class_inc.php	230	show	$delLink->link = $delIcon->show();
modules/slate/classes/slateui_class_inc.php	231	show	$table->addCell($edLink->show());
modules/slate/classes/slateui_class_inc.php	232	show	$table->addCell($delLink->show());
modules/slate/classes/slateui_class_inc.php	241	show	return $ret . $table->show() . $ret;
modules/slate/classes/slateui_class_inc.php	267	show	$ret .= $activeLink->show() . "<br />";
modules/slate/classes/slateui_class_inc.php	320	show	$table->addCell($textinput->show());
modules/slate/classes/slateui_class_inc.php	339	show	$table->addCell($textinput->show() . $extra);
modules/slate/classes/slateui_class_inc.php	351	show	$table->addCell($textinput->show());
modules/slate/classes/slateui_class_inc.php	360	show	$table->addCell($button->show());
modules/slate/classes/slateui_class_inc.php	371	show	$hiddenFields .= $hidMode->show() . "\n";
modules/slate/classes/slateui_class_inc.php	375	show	$hiddenFields .= $hidId->show() . "\n\n";
modules/slate/classes/slateui_class_inc.php	384	show	$ret = $ln->show() . "<br />";
modules/slate/classes/slateui_class_inc.php	390	show	. $table->show()
modules/slate/classes/slateui_class_inc.php	393	show	return $formData->show();
modules/slate/templates/content/dump_tpl.php	13	show	echo $objTable->show();
modules/slate/templates/content/main_tpl.php	9	show	echo $objBuildCanvas->show('page');
modules/smssender/classes/db_smssentmessages_class_inc.php	19	init	parent::init('tbl_smssender_sentmessages');
modules/smssender/templates/content/send.php	21	show	$this->appendArrayVar('headerParams', $scriptaculous->show('text/javascript'));
modules/smssender/templates/content/viewsentsms.php	34	show	echo $table->show();
modules/smssender/templates/layout/sms_layout.php	21	show	$sidebar = $objSideBar->show($menuItems);
modules/smssender/templates/layout/sms_layout.php	33	show	echo $cssLayout->show();
modules/speak4free/classes/ajaxuploader_class_inc.php	77	show	$form->addToForm($fileInput->show().' '.$button->show().$filename->show().$hiddenInput->show());
modules/speak4free/classes/ajaxuploader_class_inc.php	82	show	return $form->show().'<div id="div_upload_'.$id.'" style="display:none;">'.$objIcon->show().' Upload in Progress</div><div id="uploadresults"></div><div id="updateform"></div>'.$objIframe->show();
modules/speak4free/classes/block_speak4free_class_inc.php	64	show	return $table->show();
modules/speak4free/classes/contentmanager_class_inc.php	95	show	$btns.=$addButton->show().'&nbsp;&nbsp;';
modules/speak4free/classes/contentmanager_class_inc.php	111	show	$deleteLink->link=$objIcon->show();
modules/speak4free/classes/contentmanager_class_inc.php	116	show	$editLink->link=$objIcon->show();
modules/speak4free/classes/contentmanager_class_inc.php	130	show	$membersLink=$detailsLink->show();
modules/speak4free/classes/contentmanager_class_inc.php	131	show	$deleteTxt=$deleteLink->show();
modules/speak4free/classes/contentmanager_class_inc.php	134	show	$data.= "'".$articleLink->show()."',";
modules/speak4free/classes/contentmanager_class_inc.php	136	show	$data.="'".$previewLink->show()."',";
modules/speak4free/classes/contentmanager_class_inc.php	137	show	$data.="'".$editLink->show().$deleteTxt."'";
modules/speak4free/classes/contentmanager_class_inc.php	206	show	$content= '<div id="form-panel">'.$scheduleTitle.$listButton->show().'<br/></div>';
modules/speak4free/classes/contentmanager_class_inc.php	217	show	$deleteLink->link=$objIcon->show();
modules/speak4free/classes/contentmanager_class_inc.php	222	show	$data.="'".$deleteLink->show()."'";
modules/speak4free/classes/contentmanager_class_inc.php	279	show	$scheduleTitle.='<h3>'.$topicLink->show().'</h3>';
modules/speak4free/classes/contentmanager_class_inc.php	297	show	$content= '<div id="grouping-grid">'.$scheduleTitle.$addButton->show().$renderSurface.'<br /><br /></div>';
modules/speak4free/classes/contentmanager_class_inc.php	310	show	$deleteLink->link=$objIcon->show();
modules/speak4free/classes/contentmanager_class_inc.php	317	show	$editLink->link=$objIcon->show();
modules/speak4free/classes/contentmanager_class_inc.php	323	show	$data.= "'".$link->show()."',";
modules/speak4free/classes/contentmanager_class_inc.php	324	show	$data.="'".$editLink->show().'&nbsp;&nbsp;&nbsp;'.$deleteLink->show()."'";
modules/speak4free/classes/dbarticles_class_inc.php	15	init	parent::init('tbl_speak4free_articles');
modules/speak4free/classes/dbgroups_class_inc.php	15	init	parent::init('tbl_speak4free_groups');
modules/speak4free/classes/dbspeak4freefiles_class_inc.php	22	init	parent::init('tbl_speak4free_files');
modules/speak4free/classes/dbspeak4freetags_class_inc.php	38	init	parent::init('tbl_speak4free_tags');
modules/speak4free/classes/dbtopics_class_inc.php	15	init	parent::init('tbl_stories');
modules/speak4free/classes/nav_class_inc.php	43	show	$str.='<li>'.$aboutus->show().'</li>';
modules/speak4free/classes/nav_class_inc.php	44	show	$str.='<li>'.$mission->show().'</li>';
modules/speak4free/classes/nav_class_inc.php	45	show	$str.='<li>'.$values->show().'</li>';
modules/speak4free/classes/nav_class_inc.php	46	show	$str.='<li>'.$strategicboard->show().'</li>';
modules/speak4free/classes/nav_class_inc.php	47	show	$str.='<li>'.$contactus->show().'</li>';
modules/speak4free/classes/speak4freelogininterface_class_inc.php	104	show	$objFields->addContent("<b><font style=\"color:#f68939;\">".$objLabel->show().'</font></b><br />');
modules/speak4free/classes/speak4freelogininterface_class_inc.php	105	show	$objFields->addContent($objInput->show().'<br />');
modules/speak4free/classes/speak4freelogininterface_class_inc.php	114	show	$objFields->addContent($objLabel->show().'<br />');
modules/speak4free/classes/speak4freelogininterface_class_inc.php	115	show	$objFields->addContent($objInput->show());
modules/speak4free/classes/speak4freelogininterface_class_inc.php	125	show	$ldap .= $objElement->label.' '.$objElement->show();
modules/speak4free/classes/speak4freelogininterface_class_inc.php	134	show	$objFields->addContent($ldap.'<br />'.$rem.'<br />'.$box.'<br />'.$objButton->show().'<br/>');
modules/speak4free/classes/speak4freelogininterface_class_inc.php	139	show	$helpIcon = $this->objHelp->show('register', 'useradmin', $helpText);
modules/speak4free/classes/speak4freelogininterface_class_inc.php	148	show	$p = '<br/>'.$registerLink->show(). '<br/>'.$resetLink->show().'<br />';
modules/speak4free/classes/speak4freelogininterface_class_inc.php	150	show	$objForm->addToForm($objFields->show());
modules/speak4free/classes/speak4freelogininterface_class_inc.php	152	show	return $objForm->show();
modules/speak4free/classes/speak4freetoolbar_class_inc.php	115	show	return '<li'.$isActive.'>'.$link->show().'|</li>';
modules/speak4free/classes/storyparser_class_inc.php	15	init	parent::init('tbl_stories');
modules/speak4free/classes/viewerutils_class_inc.php	47	show	$navbar.=$link->show().'&nbsp;&nbsp;|&nbsp;&nbsp;';
modules/speak4free/classes/viewerutils_class_inc.php	103	show	$homepagetitlelinks.=$link->show().'&nbsp;|&nbsp;';
modules/speak4free/classes/viewerutils_class_inc.php	127	show	$navlinks.=$link->show().'&nbsp;|&nbsp;';
modules/speak4free/classes/viewerutils_class_inc.php	142	show	<h2>'.$parentlink->show().'</h2><h4>'.$navlinks.'</h4>
modules/speak4free/classes/viewerutils_class_inc.php	180	show	$home= $showhomelink?$homelink->show():"";
modules/speak4free/classes/viewerutils_class_inc.php	195	show	$navbar=$link->show();
modules/speak4free/classes/viewerutils_class_inc.php	199	show	$navbar.=$link->show().'&nbsp;&nbsp;|&nbsp;&nbsp;';
modules/speak4free/classes/viewerutils_class_inc.php	206	show	$articlenav.=$link->show().'&nbsp;&nbsp;|&nbsp;&nbsp;';
modules/speak4free/classes/viewerutils_class_inc.php	215	show	$articles.=$link->show().'&nbsp;&nbsp;|&nbsp;&nbsp;';
modules/speak4free/classes/viewerutils_class_inc.php	224	show	<b style="font-family:Arial;font-size:24;">Topic: '.$storylink->show().'</b><br/>
modules/speak4free/classes/viewerutils_class_inc.php	324	show	return '<center><h1>My Poems - '.$count.' </h1>'.$uploadlink->show().'<br/><br/>'.$table->show().'</center>';
modules/speak4free/templates/content/addeditarticle_tpl.php	27	show	$table->addCell($titleField->show(), 600);
modules/speak4free/templates/content/addeditarticle_tpl.php	30	construct	$htmlarea = $this->newObject('htmlarea', 'htmlelements');
modules/speak4free/templates/content/addeditarticle_tpl.php	31	setName	$htmlarea->setName('pagecontent');
modules/speak4free/templates/content/addeditarticle_tpl.php	34	setContent	$htmlarea->setContent('');
modules/speak4free/templates/content/addeditarticle_tpl.php	36	setContent	$htmlarea->setContent($data['content']);
modules/speak4free/templates/content/addeditarticle_tpl.php	42	show	$table->addCell($label->show());
modules/speak4free/templates/content/addeditarticle_tpl.php	43	show	$table->addCell($htmlarea->show());
modules/speak4free/templates/content/addeditarticle_tpl.php	53	show	$table->addCell($button->show());
modules/speak4free/templates/content/addeditarticle_tpl.php	56	show	$objForm->addToForm($table->show());
modules/speak4free/templates/content/addeditarticle_tpl.php	68	show	$//rightSideColumn .= /$objForm->show();//
modules/speak4free/templates/content/addeditarticle_tpl.php	72	show	echo $objForm->show();
modules/speak4free/templates/content/addedittopic_tpl.php	27	show	$table->addCell($titleField->show(), 600);
modules/speak4free/templates/content/addedittopic_tpl.php	30	construct	$htmlarea = $this->newObject('htmlarea', 'htmlelements');
modules/speak4free/templates/content/addedittopic_tpl.php	31	setName	$htmlarea->setName('pagecontent');
modules/speak4free/templates/content/addedittopic_tpl.php	34	setContent	$htmlarea->setContent('');
modules/speak4free/templates/content/addedittopic_tpl.php	36	setContent	$htmlarea->setContent($data['content']);
modules/speak4free/templates/content/addedittopic_tpl.php	53	show	$table->addCell($activeRadio->show());
modules/speak4free/templates/content/addedittopic_tpl.php	59	show	$table->addCell($label->show());
modules/speak4free/templates/content/addedittopic_tpl.php	60	show	$table->addCell($htmlarea->show());
modules/speak4free/templates/content/addedittopic_tpl.php	70	show	$table->addCell($button->show());
modules/speak4free/templates/content/addedittopic_tpl.php	73	show	$objForm->addToForm($table->show());
modules/speak4free/templates/content/addedittopic_tpl.php	85	show	$//rightSideColumn .= /$objForm->show();//
modules/speak4free/templates/content/addedittopic_tpl.php	89	show	echo $objForm->show();
modules/speak4free/templates/content/admin_tpl.php	33	show	echo $cssLayout->show();
modules/speak4free/templates/content/home_tpl.php	57	show	$slideshow.=$link->show();
modules/speak4free/templates/content/home_tpl.php	66	show	$socialbuttons.=$bloglink->show();
modules/speak4free/templates/content/home_tpl.php	108	show	$leftColumnContent=$nav->show();
modules/speak4free/templates/content/home_tpl.php	112	show	echo $cssLayout->show();
modules/speak4free/templates/content/process_tpl.php	14	show	echo $heading->show();
modules/speak4free/templates/content/process_tpl.php	49	show	$table->addCell($label->show());
modules/speak4free/templates/content/process_tpl.php	50	show	$table->addCell($title->show());
modules/speak4free/templates/content/process_tpl.php	58	show	$table->addCell($label->show());
modules/speak4free/templates/content/process_tpl.php	59	show	$table->addCell($description->show());
modules/speak4free/templates/content/process_tpl.php	75	show	$table->addCell($label->show());
modules/speak4free/templates/content/process_tpl.php	76	show	$table->addCell($tagsInput->show());
modules/speak4free/templates/content/process_tpl.php	87	show	$table->addCell($objLicenseChooser->show());
modules/speak4free/templates/content/process_tpl.php	90	show	$form->addToForm($table->show());
modules/speak4free/templates/content/process_tpl.php	100	show	$form->addToForm('<p align="center">'.$button->show().' '.$cancelButton->show().'</p>');
modules/speak4free/templates/content/process_tpl.php	103	show	$form->addToForm('<p>'.$button->show().' '.$cancelButton->show().'</p>');
modules/speak4free/templates/content/process_tpl.php	109	show	$form->addToForm($hiddeninput->show());
modules/speak4free/templates/content/process_tpl.php	111	show	echo $form->show();
modules/speak4free/templates/content/story_tpl.php	11	show	$leftColumnContent=$nav->show();;
modules/speak4free/templates/content/story_tpl.php	15	show	echo $cssLayout->show();
modules/speak4free/templates/content/storylist_tpl.php	15	show	$cssLayout->setLeftColumnContent( $postLoginMenu->show());
modules/speak4free/templates/content/storylist_tpl.php	21	show	echo $cssLayout->show();
modules/speak4free/templates/content/topicmembers_tpl.php	15	show	$cssLayout->setLeftColumnContent( $postLoginMenu->show());
modules/speak4free/templates/content/upload_tpl.php	10	show	echo $objAjaxUpload->show();
modules/speak4free/templates/content/view_tpl.php	25	show	//$editLink = $objSubModalWindow->show($objIcon->show(), $this->uri(array('action'=>'edit', 'id'=>$file['id'], 'mode'=>'submodal')), 'link');
modules/speak4free/templates/content/view_tpl.php	31	show	$deleteLink = $objSubModalWindow->show($objIcon->show(), $this->uri(array('action'=>'delete', 'id'=>$file['id'], 'mode'=>'submodal')), 'link');
modules/speak4free/templates/content/view_tpl.php	43	show	$deleteLink = $objSubModalWindow->show($objIcon->show(), $this->uri(array('action'=>'admindelete', 'id'=>$file['id'], 'mode'=>'submodal')), 'link');
modules/speak4free/templates/content/view_tpl.php	47	show	$editLink = $objSubModalWindow->show($objIcon->show(), $this->uri(array('action'=>'edit', 'id'=>$file['id'], 'mode'=>'submodal')), 'link');
modules/speak4free/templates/content/view_tpl.php	66	show	$blogThisLink->link = $objIcon->show();
modules/speak4free/templates/content/view_tpl.php	68	show	$heading->str .= ' '.$blogThisLink->show();
modules/speak4free/templates/content/view_tpl.php	71	show	echo $heading->show();
modules/speak4free/templates/content/view_tpl.php	103	show	$rightCell .=  $divider.$tagLink->show();
modules/speak4free/templates/content/view_tpl.php	114	show	$rightCell .=  '<p>'.$objDisplayLicense->show($license).'</p>';
modules/speak4free/templates/content/view_tpl.php	130	show	$rightCell .= '<p><strong>'.$this->objLanguage->languageText("mod_speak4free_uploadedby", "speak4free","Uploaded by").':</strong> '.$uploaderLink->show().'</p>';
modules/speak4free/templates/content/view_tpl.php	186	show	echo $table->show();
modules/speak4free/templates/content/view_tpl.php	193	show	$bottomLinks[] = $homeLink->show();
modules/speak4free/templates/content/view_tpl.php	201	show	$bottomLinks[] = $blogThisLink->show();
modules/species/classes/apiexplore_class_inc.php	242	show	$lic = $objCc->show($licenseCode);
modules/species/classes/apiexplore_class_inc.php	358	show	$lic = $objCc->show($licenseCode);
modules/species/classes/block_apiexplorer_class_inc.php	98	show	$ret = $objEol->show($searchTerm);
modules/species/classes/dbspecies_class_inc.php	77	init	parent::init('tbl_birds_list');
modules/species/classes/dbspecies_class_inc.php	81	init	parent::init('tbl_plants_proteaceae_list');
modules/species/classes/dbspecies_class_inc.php	85	init	parent::init('tbl_mammals_list');
modules/species/classes/eol_class_inc.php	294	show	$lic = $objCc->show($licenseCode);
modules/species/classes/eol_class_inc.php	487	show	$lic = $objCc->show($licenseCode);
modules/species/classes/localsounds_class_inc.php	184	show	$lic = $objCc->show($licenseCode);
modules/species/classes/soundplayer_class_inc.php	91	show	return $objSoundPlayerBuilder->show();
modules/species/controller.php	212	show	$page = $objWk->show($url);
modules/sphinx/classes/dbsphinx_class_inc.php	47	init	parent::init($table);
modules/sphinx/classes/sphinxops_class_inc.php	161	show	$qseekform->addToForm($qseekterm->show());
modules/sphinx/classes/sphinxops_class_inc.php	162	show	$qseekform->addToForm($qseekindex->show());
modules/sphinx/classes/sphinxops_class_inc.php	167	show	$qseekform->addToForm($this->objsTButton->show());
modules/sphinx/classes/sphinxops_class_inc.php	168	show	$qseekform = $qseekform->show();
modules/sphinx/classes/sphinxops_class_inc.php	170	show	$ret = $objFeatureBox->show($this->objLanguage->languageText("mod_sphinx_qseek", "sphinx") , $this->objLanguage->languageText("mod_sphinx_qseekinstructions", "sphinx") . "<br />" . $qseekform);
modules/sphinx/templates/content/default_tpl.php	13	show	echo $cssLayout->show();
modules/splashscreen/classes/splashscreenrender_class_inc.php	68	show	$helpIcon = $this->objHelp->show('register', 'useradmin', $helpText);
modules/splashscreen/classes/splashscreenrender_class_inc.php	194	show	$form->addToForm($dropdown->show().'<br />'.$button->show());
modules/splashscreen/classes/splashscreenrender_class_inc.php	196	show	return $form->show();
modules/sports/controller.php	180	show	$arrNodeLinks[] = $objLink->show();
modules/sports/controller.php	207	show	$arrNodeLinks[] =  $tournament_name->show();
modules/sports/controller.php	210	show	$arrNodeLinks[] = $objLink->show();
